Txhash,Blockno,UnixTimestamp,DateTime,From,To,ContractAddress,Value_IN(ETH),Value_OUT(ETH),CurrentValue @ $4023.77/Eth,TxnFee(ETH),TxnFee(USD),Historical $Price/Eth,Status,ErrCode,Method
0xbf072e8e881535ddaeb516488b963a35b83e94bea727745e6168f182c019e16f,11407143,1607363540,12/7/20 17:52,0xd850bbe19c5ad049e25d27012e94fab11c850057,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.008274227,33.29358638,591.36,,,Borrow
0x6cc13e04df54a85621ad8c38e0c247dc93082111fe24bdb0fad70be3e2c1225f,11407166,1607363823,12/7/20 17:57,0xf8a099545c0f2c3d3e547c048c2f5589e53b54d5,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.004579146,18.4254303,591.36,,,Deposit
0x53443dd3a803d370319484999678ff84b68565c30d8120902ac08b58cb66616c,11407183,1607363995,12/7/20 17:59,0x8bb18f1eeb8d170f4edfe2c5d008986171b4e572,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.00287958,11.58676762,591.36,,,Withdraw
0x2b96e1def9335875858294f8729ffb78040ef953783be4c194fd8dcb64ab606e,11407189,1607364065,12/7/20 18:01,0xc17905420d885c1967c9bbae432a518480f58cca,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.00817476,32.89335405,591.36,,,Swap Borrow Rate Mode
0x95f09e95c7e1aa2dccd5aeb720b24e6f1639f1aef07961d37e041e410c1808f7,11407191,1607364073,12/7/20 18:01,0xc17905420d885c1967c9bbae432a518480f58cca,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.010757,43.28369389,591.36,,,Swap Borrow Rate Mode
0xa3e41f303126b1e238d8985760876f47a2737721c9879c8b0edbdf775af8ff4e,11407239,1607364692,12/7/20 18:11,0xd88b54b2a4df852fe274904707ec2c2549ff1793,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.007240298,29.13329388,591.36,,,Borrow
0x47a5c495ce631404b936983dab3f92eb03595f982b0294d123fbb224be96872c,11407274,1607365174,12/7/20 18:19,0x939c311d4e74e334a594fbe75d77acd6e256c1c8,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.0089062,35.83650037,591.36,,,Deposit
0x02e555a87fbea49a3acae8be2e01347142b7a535bb3d37f7f05e7a76913629a4,11407306,1607365626,12/7/20 18:27,0x13251ca36c34cbff1dbd58671c72ec5610367c8e,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.006869511,27.64133228,591.36,,,Deposit
0x2e8c11dcf6787c6df130f60f491d797c232a66abd3ec8e4f968c997d8b51bfb9,11407362,1607366590,12/7/20 18:43,0x13936e715270cf177f15f4eb78cb238d2aa3886d,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.00950572,38.24883246,591.36,,,Deposit
0xcf7638c22343c89367598253e0ae5620080c533b813fdd79db5373db0c24b81c,11407363,1607366603,12/7/20 18:43,0x6db25c5c351cb386fbd0e99045b58af872a2b56a,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.008353035,33.61069164,591.36,,,Deposit
0xd6698ab69a68bcae3f73cb1ea730c30c2127c6aef54ccfd8c06aae57dcf6f977,11407367,1607366642,12/7/20 18:44,0xc1a5e5dd17db38bf0925a0176bd7f0b8db4c4656,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.00802492,32.29043235,591.36,,,Deposit
0xb1f3468097d59d09a49f8cbedaa85b4c83016220ba63ec080c8a28df00bded84,11407380,1607366785,12/7/20 18:46,0x6db25c5c351cb386fbd0e99045b58af872a2b56a,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.013760145,55.36765865,591.36,,,Borrow
0x416d8cbfdb8f99a1ace2eb9cb878a4fc93260881477ab7cb5223dda841aabccb,11407387,1607366909,12/7/20 18:48,0x13936e715270cf177f15f4eb78cb238d2aa3886d,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.03300459,132.8028791,591.36,,,Flash Loan
0xf4e7b5789b8ab7ecd9be86ab02107dd715516d0ac457ce01871d950f0c9d0ea3,11407461,1607367843,12/7/20 19:04,0xffeb122a31cd9bba428adcc1427c33dfca3aeb10,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.027078335,108.956992,591.36,,,Borrow
0xc73d142d9cc81ce21aa8e8cf5e1096cbcc1f897264f2f1d8da66d3ff0601f001,11407539,1607368894,12/7/20 19:21,0x73eb7a4756ef34b903d8f0d320138fa4f2e4ec5b,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.009430973,37.94806623,591.36,,,Deposit
0x17753ade06a9a64d0d55ef7a61fb71313f7e800cd250264254fe7a3694d0b8b2,11407558,1607369196,12/7/20 19:26,0x73eb7a4756ef34b903d8f0d320138fa4f2e4ec5b,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.013483971,54.25639799,591.36,,,Borrow
0xf6e39ddd383a1e7b6906b7a8c5337a69585368e116c4435dbe46211245ead50a,11407571,1607369368,12/7/20 19:29,0x5d3183cb8967e3c9b605dc35081e5778ee462328,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.00980055,39.43515907,591.36,,,Repay
0xaaa876d21531fc28f004d99d3c1eefed6c0d3028587f3e87618b217e0d59925f,11407574,1607369428,12/7/20 19:30,0x5d3183cb8967e3c9b605dc35081e5778ee462328,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.0103486,41.64038622,591.36,,,Withdraw
0x5c6d1470a00b2816197be36614e37f9ee3f3a059925ce8a5b1491b001f045449,11407578,1607369473,12/7/20 19:31,0xdb06b20458e156e27f60b33b965a3551bbd8857c,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.013735146,55.26706842,591.36,,,Borrow
0x0b2d7d27213ab6d13a1680081b7bcd86805e7f2a10e6f063e7d95d2af6d6a124,11407580,1607369481,12/7/20 19:31,0x73eb7a4756ef34b903d8f0d320138fa4f2e4ec5b,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.01040775,41.87839222,591.36,,,Deposit
0x43067ce12a8c30b66ccbc311a0aa5743ddac3e9436bbe02a05eae8d9ea79f9eb,11407585,1607369591,12/7/20 19:33,0xa84da32dd4dbf6b01d3ed48257038fd98b978215,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.012867965,51.77773153,591.36,,,Borrow
0xba183313f589381c6bcef2c67428232a1f0744621a39f3ff84a1eb7a2e718d58,11407587,1607369610,12/7/20 19:33,0x584182bc60377909348216efe526b33933b828ac,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.009483521,38.15950729,591.36,Error(0),Out of gas,Deposit
0xbe5e17ac41ffadf6d72b779194509ca9ade4083af0574aabeb864d08ef7a9f9a,11407588,1607369627,12/7/20 19:33,0x73eb7a4756ef34b903d8f0d320138fa4f2e4ec5b,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.017424935,70.1139307,591.36,,,Borrow
0x6132a3ebf0b58c9436118c5afb6d1059615a9b2fa67af41eed3696845d5e25ce,11407594,1607369722,12/7/20 19:35,0x04ada96a5c5a1fdf7e315f14aeb2ce9eb61efb5e,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.018696036,75.22854878,591.36,,,Borrow
0x81d77c81f9cb6549160cb114d659c3787390a2657970b3e462a08ecf351ffad6,11407594,1607369722,12/7/20 19:35,0x584182bc60377909348216efe526b33933b828ac,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.009782721,39.36341928,591.36,,,Deposit
0x113009c93f83612d6db0b033910755180020298fecbb1af0196967c120fbd165,11407601,1607369843,12/7/20 19:37,0x5d3183cb8967e3c9b605dc35081e5778ee462328,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.0092543,37.23717471,591.36,,,Withdraw
0xa8ae055a4dab0e52a38065d596cfc9ded02f7ffa931d29276d117cbbc9e26dae,11407606,1607369892,12/7/20 19:38,0x5d3183cb8967e3c9b605dc35081e5778ee462328,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.009828076,39.54591737,591.36,,,Withdraw
0x8954f6b2948553a1c74af28f659e93145cc4c0474cdfaa04a33da7044f74d235,11407608,1607369931,12/7/20 19:38,0x3a3e2323d3eb1c9bc83b953959f5e0d05104a395,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.011162489,44.91528836,591.36,,,Withdraw
0x4166ada4a4d585e31808f7cfe530e35e4e25578f980e553f207b4e28b018ce4d,11407624,1607370186,12/7/20 19:43,0xe43594d2604f7074b40b4f21a49836de27440ab2,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.00895115,36.01736884,591.36,,,Withdraw
0x15e24ef0e32cea73a858612a0e804d09c509b536e5fd1c9fb90c47840574920d,11407627,1607370220,12/7/20 19:43,0xdb06b20458e156e27f60b33b965a3551bbd8857c,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.008519984,34.28245611,591.36,,,Repay
0x1a1d19fa912f84060adf7ccf9d10f73b5721c6d6a19ab94685e0306920fd92dd,11407628,1607370230,12/7/20 19:43,0xa84da32dd4dbf6b01d3ed48257038fd98b978215,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.008121767,32.6801226,591.36,,,Deposit
0xc2415984e53269354d38f8ae911e4771cc12ca1d739694e08a35cb8eebecefad,11407634,1607370254,12/7/20 19:44,0xeca97ae9855a7357b92d7bb7e3750bfbdbb73d5e,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.008837938,35.56182928,591.36,,,Deposit
0xef59aa02d55955e21b45f8ba48333106ca6f96f4312589e18afac44e0f54559e,11407634,1607370254,12/7/20 19:44,0x33acde6798c4cefb3125caa7a81e5a29dae1129f,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.014349669,57.73976663,591.36,,,Borrow
0x2fca2e65cf943513185368457f0122e459db782ab0ee997a3a4c8fe10c459d59,11407639,1607370327,12/7/20 19:45,0xdb06b20458e156e27f60b33b965a3551bbd8857c,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.011288997,45.42432794,591.36,,,Borrow
0x40568276bd7175a72c56ecf0fa709bb0496165e0ba410c81ad89b77b8908bce6,11407646,1607370452,12/7/20 19:47,0x961122a4a307d8831b2b5628229b8a73816d8eb0,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.0100267,40.34513466,591.36,,,Deposit
0x54f429a89744a78c6034c689529c5bf3638e52c471d38c2bc516a077fb4137fe,11407650,1607370498,12/7/20 19:48,0x5d3183cb8967e3c9b605dc35081e5778ee462328,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.010478985,42.16502547,591.36,,,Withdraw
0xe1e28a4b0a7bf7f0ef9158fe96db941cd9fb2365fe5de1e600542316d927f4d7,11407660,1607370665,12/7/20 19:51,0x961122a4a307d8831b2b5628229b8a73816d8eb0,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.014935147,60.09559644,591.36,,,Borrow
0xdf541867a3f94be16450f1aef071142b86c0e0617f07c593820f508d374a27f2,11407680,1607370908,12/7/20 19:55,0xf2e77b8e904ad65910130347fd28087188e96e6d,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.007624586,30.67958041,591.36,,,Deposit
0xc46fba3232b14411066167103c60fe2ad8059169c153d1f36dba1b9739da6e13,11407691,1607371025,12/7/20 19:57,0x853f491354827d06f312af28330fec3f51a0973d,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.00593913,23.89769312,591.36,,,Repay
0x20d83ac5aea28225b312fb7b911a16e2c3ebf572a25eeed5f2f4478dd13b4091,11407706,1607371191,12/7/20 19:59,0xeca97ae9855a7357b92d7bb7e3750bfbdbb73d5e,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.010236384,41.18885485,591.36,,,Borrow
0x254aecc5b639806609f1a901112c3ea4092fdf26449d744a8d10698a93832625,11407707,1607371196,12/7/20 19:59,0xa84da32dd4dbf6b01d3ed48257038fd98b978215,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.007048872,28.36303969,591.36,Error(0),Out of gas,Deposit
0x9b957715c680d03f6cee6961036efb06c9dd45e7f8d77956e7cda1901fbd0ef3,11407712,1607371243,12/7/20 20:00,0xa84da32dd4dbf6b01d3ed48257038fd98b978215,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.004826822,19.42202156,591.36,,,Deposit
0xb9698e8782702b2e97ee8de337854e5fa566807bcbaf446fd370525eb685dee3,11407717,1607371286,12/7/20 20:01,0xf9a359bdae3c262d3b2d87822d25c0c13be86947,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.003833615,15.42558664,591.36,,,Deposit
0xe498d3ce09a4c18f110f798bb03ade11502b34510d17e17274f7d07ea7eaf7a9,11407724,1607371404,12/7/20 20:03,0x04ada96a5c5a1fdf7e315f14aeb2ce9eb61efb5e,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.015518272,62.44195733,591.36,,,Withdraw
0xb0450d62feb74d416d7ce0c80a6fede456b61cc73d75c0159d73cf2ed900e616,11407750,1607371785,12/7/20 20:09,0xa219f83ccaee62fe72823d99b05e3bd3851180bc,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.009337772,37.57304684,591.36,,,Deposit
0xcd3e0f985b16d436c6dac72a53043a692c512a53e45ff970c3b40613cbe29781,11407753,1607371850,12/7/20 20:10,0xdb06b20458e156e27f60b33b965a3551bbd8857c,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.010758798,43.29092863,591.36,,,Repay
0x659a4417d716cee4511cbbb827629c7137e688cb09ae3a2d65bf40a5c243d389,11407759,1607371911,12/7/20 20:11,0x73eb7a4756ef34b903d8f0d320138fa4f2e4ec5b,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.011531135,46.39863508,591.36,,,Repay
0xcf18d380224a8c8a221944efaf3f9475f9544c3d0be71d579388148e5a873774,11407759,1607371911,12/7/20 20:11,0xdb06b20458e156e27f60b33b965a3551bbd8857c,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.011089386,44.62113871,591.36,,,Deposit
0x9f78e4ba16a16379d123975440c360d719cc88f64e6ad4053c603ddf28749672,11407766,1607372137,12/7/20 20:15,0xa219f83ccaee62fe72823d99b05e3bd3851180bc,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.016321173,65.67264628,591.36,,,Borrow
0x44c6b2aca3e52aaf4a9ee771d3714231ef75fdad5af094900690157772397e33,11407783,1607372468,12/7/20 20:21,0xdb06b20458e156e27f60b33b965a3551bbd8857c,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.015205268,61.18250122,591.36,Error(0),Out of gas,Flash Loan
0x38386b8366fc626bffa0bad9b1dcd59e75036d65a361f66aaf3d1430587089f5,11407795,1607372603,12/7/20 20:23,0x717e61157ce63c7cd901dcb2f169f019d16c5ac9,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.02112215,84.99067351,591.36,,,Borrow
0x6356e921f3d8917faacea616a38c47acb5e73e55c39ff51956d1c25ec188f5ae,11407797,1607372622,12/7/20 20:23,0xdb06b20458e156e27f60b33b965a3551bbd8857c,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.011030943,44.38597752,591.36,,,Deposit
0x0e84a97de35820a8dabb5d55ec401bed835bcbdce609cf3f59956bf817dc8383,11407801,1607372684,12/7/20 20:24,0x73eb7a4756ef34b903d8f0d320138fa4f2e4ec5b,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.012384255,49.83139374,591.36,,,Withdraw
0x4839ff6dffa968805b4e6fc42991adc22991e28b81a0b4f924534c9ca410cc0f,11407810,1607372797,12/7/20 20:26,0x73eb7a4756ef34b903d8f0d320138fa4f2e4ec5b,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.01150318,46.28615059,591.36,,,Withdraw
0xcb028fcbb0de19cd28a56adddf82b95a554dc9d2d159d500543b4f070d3e2a1d,11407816,1607372861,12/7/20 20:27,0xdb06b20458e156e27f60b33b965a3551bbd8857c,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.002958,11.90231166,591.36,,,Set User Use Reserve As Collateral
0xb3ddda17cf3949e1a1322abc379aa810948b71e2b3657a5b1bd62d7cd3bb8596,11407817,1607372867,12/7/20 20:27,0x57b0c59a6b6d9de64e4c92d190cd1ac29842607d,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.009036324,36.36008942,591.36,,,Deposit
0xfe58e6654966617cf578ff6423faf2118461e50f86858b50303bef03c82c5165,11407843,1607373440,12/7/20 20:37,0xfaf1031b02a994b80f12cc1ee4c0dcebbb946aa0,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.01113335,44.79803973,591.36,,,Deposit
0xf52afaedcad24fff92a058ba9652eac4b198444fa5a0ba2375677e90cb3c6320,11407844,1607373470,12/7/20 20:37,0xdb06b20458e156e27f60b33b965a3551bbd8857c,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.012136376,48.83398566,591.36,,,Withdraw
0xad3643a200c8515adfb853bda167482abff44866d3ff0c95d0a35df227a90400,11407862,1607373719,12/7/20 20:41,0xfaf1031b02a994b80f12cc1ee4c0dcebbb946aa0,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.0166113,66.8400506,591.36,,,Borrow
0xd070128faf2240fef29e30f2ed2abc7cb89f00fc80c2e77e9608311ba219e3fe,11407864,1607373753,12/7/20 20:42,0xa84da32dd4dbf6b01d3ed48257038fd98b978215,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.00965715,38.85815046,591.36,,,Deposit
0xd054580f8557a51ccb5fafb9d1bc9ccea75d1f461c05f273b40213f785eb5a99,11407872,1607373876,12/7/20 20:44,0xdb06b20458e156e27f60b33b965a3551bbd8857c,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.016549598,66.59177594,591.36,,,Borrow
0xd0ff1c5330d86ac5758f6b31329624a4779f3d36961ab39c4a744f1de3488c51,11407875,1607373939,12/7/20 20:45,0x1c49f9aa2dec3ad25d4b3efc29a785cf17691370,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.009632208,38.75778958,591.36,,,Deposit
0x5dd268d1fb453337eac7842de96b9baa78e630c79ff433199e7790a99b8d9c65,11407876,1607373943,12/7/20 20:45,0x227caa7ef6d955a92f483db2bd01172997a1a623,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.009710406,39.07244116,591.36,,,Deposit
0x4f43ad2f106834cf1293684a72c7ac0d3a356f9776c2887e08a880f07e9bf01b,11407877,1607373947,12/7/20 20:45,0xa84da32dd4dbf6b01d3ed48257038fd98b978215,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.007575663,30.4827239,591.36,,,Deposit
0x9f46de01f3e0cec43e22300b538d0415b3cdd21fe1a5bb79e40cc0da5e6cc47c,11407883,1607374026,12/7/20 20:47,0x227caa7ef6d955a92f483db2bd01172997a1a623,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.0083385,33.55220615,591.36,,,Deposit
0x8829e02fc367504f9e4508c96663e354ad56f4a592d1ed999f7ef79fd362afb4,11407885,1607374033,12/7/20 20:47,0xb08be767cdc33913f8e2fa44193f4e2eb5725876,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.00963048,38.75083651,591.36,,,Deposit
0x273ade293c08e2b78ec6dde62c067d02f699f4b58c96ce9afa6b3549b78bf94e,11407887,1607374066,12/7/20 20:47,0xb08be767cdc33913f8e2fa44193f4e2eb5725876,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.009968592,40.11132143,591.36,,,Deposit
0xae3ce83833a45a6a90c8625c32f5d4cb3d2912f5f5ce13b833f1c8101ca9bb83,11407892,1607374135,12/7/20 20:48,0xb08be767cdc33913f8e2fa44193f4e2eb5725876,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.017768064,71.49460288,591.36,,,Borrow
0xbf007c4cf01cbe73390a1c9c22557943581f032633a4fc40beab26e9ed68573b,11407892,1607374135,12/7/20 20:48,0xa84da32dd4dbf6b01d3ed48257038fd98b978215,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.010086914,40.58742275,591.36,,,Withdraw
0x7d508503ea553c709eb096c93bee8e88e4cb3db3c7f627834a4b7ac6eb5ad108,11407893,1607374146,12/7/20 20:49,0xdb06b20458e156e27f60b33b965a3551bbd8857c,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.011404736,45.89003457,591.36,,,Repay
0x4f0d4a7d0228517d1319bbe7c26088f2d37ce1c83a800bf02a4ca23de9fbe37b,11407896,1607374188,12/7/20 20:49,0x487323d5777c6af80acc42114263a269e6c893ec,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.012909105,51.94326943,591.36,,,Borrow
0xe401414d11f5bbd99e4b91b632ecb36f801511ef9b1c161a16ddccd95811a319,11407896,1607374188,12/7/20 20:49,0xe4ac2a5200d1e46287d3f529cbf23cc5808fac86,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.01196928,48.16162979,591.36,,,Borrow
0x8a18ffa04442ee3351f7c7dfb8b6998c0cdfe1f0e82cc802cc94458625cc8b6c,11407899,1607374241,12/7/20 20:50,0x227caa7ef6d955a92f483db2bd01172997a1a623,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.009386564,37.76937463,591.36,,,Withdraw
0xd535e1771198a48499e55fc632a868a59ba34281b88a344fa9ea521b78810a1b,11407899,1607374241,12/7/20 20:50,0xdceb0bb3311342e3ce9e49f57affce9deac40ba1,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.009158292,36.8508606,591.36,,,Deposit
0x3780a57672468469af3f34215c85c4358b0e4a668e1da3f4089ce4f33d92a514,11407903,1607374277,12/7/20 20:51,0xeacda2ec70b828072e4dfe045be2ae603e9d744b,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.007448451,29.97085431,591.36,,,Deposit
0xd99cf0bfaf53f5e0cb1769159cc20b6d8d98da35ea501ffb114b85cbf72cae5c,11407904,1607374284,12/7/20 20:51,0xdb06b20458e156e27f60b33b965a3551bbd8857c,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.01407744,56.64438075,591.36,,,Borrow
0x81e4461b6ae82ba09d22d75b45649014aa12aa4b7a4d743422a6a6d25d2559b6,11407919,1607374481,12/7/20 20:54,0xaca413d2783bc2873d76608d1bb68e9c84a62d33,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.00666096,26.80217102,591.36,,,Deposit
0x83b2ebee49b35d1cffb45ca77c7aabc1bb49062c6d7ba7179672d9f9aaa2f4b6,11407928,1607374578,12/7/20 20:56,0xfaf1031b02a994b80f12cc1ee4c0dcebbb946aa0,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.008101676,32.59928084,591.36,,,Deposit
0xbef3e158085f5cee21a0ba244c0437dbd3894665a5557f7000661e01a2303c6b,11407936,1607374648,12/7/20 20:57,0xfaf1031b02a994b80f12cc1ee4c0dcebbb946aa0,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.01656955,66.6720582,591.36,,,Borrow
0x791a35d3e5fec9a06215da16b98edeaa0fa1b1b7ef4589a53ac6596fd5067393,11407936,1607374648,12/7/20 20:57,0x2afab81b50410596dcf6c290f1dc8344518e9970,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.01242775,50.00640762,591.36,,,Borrow
0xf2ddc48592cb98b509157380d065a38507ad0c3d699ed0975e5eaf01b2cf5521,11407976,1607375242,12/7/20 21:07,0x6666d278005f1e983b076909ff0e0f9ceb1d40ae,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.00952677,38.33353132,591.36,,,Withdraw
0x44f6255a45f5b10563744d2c09b405189471cc5e9527e9512ec81b03c6574593,11407979,1607375272,12/7/20 21:07,0xb08be767cdc33913f8e2fa44193f4e2eb5725876,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.00736564,29.63764126,591.36,,,Deposit
0xae31280d9e8251db9bb916a76c2bde09eacdfbe11f0435a6a376b011a10616ab,11408021,1607375761,12/7/20 21:16,0x50664ede715e131f584d3e7eaabd7818bb20a068,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.0100273,40.34754892,591.36,,,Deposit
0xd31dd675fdf5c08604f3c658c3eddd50783a408598aac3ddc8f40a76b755219e,11408026,1607375803,12/7/20 21:16,0xdeb6f026cdfa8ab1130875aacee3312aa0c3f915,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.008528607,34.3171516,591.36,,,Withdraw
0x84df786fb8c42c630c5f08bfd7e2f11903e75f2b6339183cabb3708c82ee70ee,11408028,1607375816,12/7/20 21:16,0x50664ede715e131f584d3e7eaabd7818bb20a068,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.00965775,38.86056472,591.36,,,Deposit
0xb8b668a420848b2a700968e5ddee944605c130f9819fdb1ce073d09c043d9244,11408028,1607375816,12/7/20 21:16,0x2bdc9c28d7b76af8403aa816df0261d09472ea25,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.008551796,34.41046019,591.36,,,Deposit
0xb3820165bb7a2fc1dd862e59956ac8aea8a26be89d8928ef1433631d3594d602,11408036,1607375921,12/7/20 21:18,0x50664ede715e131f584d3e7eaabd7818bb20a068,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.0150971,60.74725807,591.36,,,Borrow
0x24b3e86be760e667ba3620538c198729bd93b8bb1bbc2cdce05ddef3785420c0,11408049,1607376079,12/7/20 21:21,0x2c06b354395b7f3883b17586cc22f30f48c38ded,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.004186821,16.84680603,591.36,,,Deposit
0x13648d05b1c76f6916c5d6dedbce30202e379c91d461ca34e6c37f19557df63d,11408067,1607376324,12/7/20 21:25,0x717e61157ce63c7cd901dcb2f169f019d16c5ac9,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.00431154,17.34864531,591.36,,,Repay
